antecedent,consequent,support,confidence,lift
"['3', '9', '40']",['38'],0.08,0.79,1.05
"['8', '48', '9', '40']",['38'],0.06,0.83,1.09
"['36', '48', '9', '40']",['38'],0.06,0.79,1.04
"['48', '11', '9', '40']",['38'],0.06,0.79,1.04
"['48', '9', '40']",['38'],0.09,0.8,1.06
"['8', '11', '9', '40']",['38'],0.06,0.81,1.07
"['8', '36', '9', '40']",['38'],0.06,0.81,1.07
"['8', '9', '40']",['38'],0.09,0.8,1.06
"['36', '11', '9', '40']",['38'],0.06,0.78,1.03
"['40', '9', '11']",['38'],0.09,0.79,1.04
"['40', '9', '36']",['38'],0.1,0.79,1.04
"['9', '40']",['38'],0.16,0.78,1.03
"['39', '47', '9', '36']",['38'],0.05,0.83,1.1
"['39', '47', '9', '38']",['36'],0.05,0.7,1.12
"['39', '47', '9']",['38'],0.08,0.8,1.06
"['3', '39', '9', '11']",['38'],0.05,0.82,1.09
"['3', '39', '9', '36']",['38'],0.06,0.84,1.11
"['3', '39', '9', '38']",['36'],0.06,0.71,1.12
"['3', '39', '9']",['38'],0.08,0.82,1.08
"['39', '9', '11', '17']",['38'],0.05,0.84,1.1
"['39', '9', '36', '17']",['38'],0.05,0.8,1.05
"['39', '9', '17']",['38'],0.08,0.8,1.06
"['48', '39', '28', '9']",['38'],0.05,0.85,1.13
"['39', '28', '9', '11']",['38'],0.05,0.82,1.08
"['39', '28', '9', '36']",['38'],0.06,0.81,1.08
"['39', '28', '9']",['38'],0.09,0.82,1.08
"['8', '48', '39', '9']",['38'],0.05,0.86,1.14
"['48', '39', '9', '11']",['38'],0.06,0.8,1.06
"['48', '39', '9', '36']",['38'],0.06,0.82,1.09
"['48', '39', '9']",['38'],0.09,0.82,1.09
"['8', '39', '9', '11']",['38'],0.05,0.84,1.1
"['8', '39', '9', '36']",['38'],0.06,0.85,1.12
"['8', '39', '9']",['38'],0.09,0.84,1.1
"['11', '39', '9', '36']",['38'],0.06,0.79,1.04
"['39', '9', '11']",['38'],0.09,0.8,1.05
"['39', '9', '36']",['38'],0.11,0.8,1.06
"['39', '9']",['38'],0.16,0.79,1.05
"['47', '9', '36', '17']",['38'],0.06,0.83,1.1
"['47', '9', '17']",['38'],0.08,0.81,1.07
"['8', '9', '11', '17']",['38'],0.06,0.86,1.14
"['8', '9', '36', '17']",['38'],0.06,0.86,1.14
"['8', '9', '17']",['38'],0.09,0.83,1.1
"['3', '9', '11', '17']",['38'],0.06,0.85,1.13
"['3', '9', '36', '17']",['38'],0.06,0.86,1.14
"['3', '9', '17']",['38'],0.09,0.83,1.1
"['48', '28', '9', '17']",['38'],0.05,0.86,1.14
"['28', '9', '11', '17']",['38'],0.05,0.85,1.12
"['28', '9', '36', '17']",['38'],0.06,0.84,1.11
"['28', '9', '17']",['38'],0.09,0.83,1.1
"['48', '9', '11', '17']",['38'],0.06,0.84,1.11
"['48', '9', '36', '17']",['38'],0.06,0.84,1.11
"['48', '9', '17']",['38'],0.09,0.83,1.09
"['11', '9', '36', '17']",['38'],0.07,0.85,1.12
"['9', '11', '17']",['38'],0.1,0.83,1.1
"['9', '36', '17']",['38'],0.11,0.81,1.07
"['9', '17']",['38'],0.17,0.8,1.05
"['3', '47', '9', '11']",['38'],0.05,0.86,1.14
"['3', '47', '9', '36']",['38'],0.06,0.86,1.13
"['3', '38', '47', '9']",['36'],0.06,0.71,1.13
"['3', '47', '9']",['38'],0.09,0.82,1.08
"['28', '47', '9', '11']",['38'],0.05,0.85,1.13
"['48', '28', '47', '9']",['38'],0.05,0.87,1.15
"['28', '47', '9', '36']",['38'],0.06,0.85,1.12
"['28', '47', '9']",['38'],0.09,0.82,1.09
"['8', '48', '47', '9']",['38'],0.05,0.86,1.14
"['8', '47', '9', '11']",['38'],0.05,0.84,1.11
"['8', '47', '9', '36']",['38'],0.06,0.84,1.11
"['8', '47', '9']",['38'],0.09,0.82,1.08
"['48', '47', '9', '11']",['38'],0.06,0.83,1.1
"['11', '47', '9', '36']",['38'],0.06,0.84,1.11
"['47', '9', '11']",['38'],0.09,0.82,1.09
"['48', '47', '9', '36']",['38'],0.06,0.84,1.11
"['48', '47', '9']",['38'],0.09,0.82,1.08
"['47', '9', '36']",['38'],0.11,0.81,1.07
"['47', '9']",['38'],0.16,0.78,1.03
"['8', '3', '28', '9']",['38'],0.05,0.86,1.14
"['8', '3', '48', '9']",['38'],0.05,0.85,1.12
"['8', '3', '9', '11']",['38'],0.06,0.84,1.11
"['8', '3', '9', '36']",['38'],0.07,0.86,1.13
"['8', '3', '38', '9']",['36'],0.07,0.72,1.15
"['8', '3', '9']",['38'],0.09,0.83,1.1
"['3', '28', '48', '9']",['38'],0.06,0.88,1.16
"['3', '28', '9', '11']",['38'],0.06,0.84,1.12
"['3', '28', '9', '36']",['38'],0.07,0.84,1.11
"['3', '28', '9']",['38'],0.1,0.84,1.11
"['3', '48', '9', '11']",['38'],0.06,0.81,1.07
"['3', '48', '9', '36']",['38'],0.07,0.82,1.09
"['3', '48', '9']",['38'],0.1,0.82,1.08
"['3', '11', '9', '36']",['38'],0.08,0.83,1.1
"['3', '9', '11']",['38'],0.11,0.82,1.09
"['3', '9', '36']",['38'],0.12,0.82,1.08
"['3', '9']",['38'],0.17,0.8,1.05
"['8', '28', '9', '11']",['38'],0.06,0.84,1.11
"['8', '48', '28', '9']",['38'],0.06,0.85,1.12
"['8', '28', '9', '36']",['38'],0.06,0.85,1.12
"['8', '28', '9']",['38'],0.09,0.83,1.1
"['48', '28', '9', '11']",['38'],0.06,0.82,1.08
"['11', '28', '9', '36']",['38'],0.07,0.82,1.08
"['28', '9', '11']",['38'],0.1,0.81,1.07
"['48', '28', '9', '36']",['38'],0.07,0.85,1.13
"['48', '28', '9']",['38'],0.1,0.83,1.1
"['28', '9', '36']",['38'],0.12,0.81,1.07
"['28', '9']",['38'],0.17,0.8,1.05
"['8', '48', '9', '11']",['38'],0.06,0.81,1.07
"['8', '48', '9', '36']",['38'],0.07,0.86,1.13
"['8', '48', '9']",['38'],0.1,0.83,1.09
"['8', '11', '9', '36']",['38'],0.07,0.83,1.1
"['8', '9', '11']",['38'],0.11,0.82,1.08
"['8', '9', '36']",['38'],0.12,0.83,1.1
"['8', '9']",['38'],0.18,0.81,1.07
"['48', '11', '9', '36']",['38'],0.07,0.79,1.04
"['48', '9', '11']",['38'],0.11,0.79,1.05
"['48', '9', '36']",['38'],0.12,0.81,1.07
"['48', '9']",['38'],0.19,0.8,1.05
"['11', '9', '36']",['38'],0.12,0.8,1.06
"['9', '11']",['38'],0.19,0.79,1.05
"['9', '36']",['38'],0.22,0.78,1.03
['9'],['38'],0.33,0.77,1.01
"['11', '39', '47', '40']",['38'],0.05,0.85,1.13
"['36', '39', '47', '40']",['38'],0.05,0.85,1.12
"['39', '47', '40']",['38'],0.08,0.81,1.07
"['39', '47', '36', '17']",['38'],0.06,0.85,1.12
"['38', '39', '47', '17']",['36'],0.06,0.71,1.14
"['39', '47', '17']",['38'],0.08,0.83,1.1
"['3', '47', '39', '48']",['38'],0.05,0.86,1.14
"['3', '39', '47', '11']",['38'],0.05,0.86,1.13
"['3', '39', '47', '36']",['38'],0.06,0.86,1.14
"['3', '39', '47']",['38'],0.09,0.83,1.1
"['39', '28', '47', '11']",['38'],0.05,0.86,1.14
"['39', '47', '28', '48']",['38'],0.06,0.86,1.14
"['39', '28', '47', '36']",['38'],0.06,0.86,1.13
"['39', '28', '47']",['38'],0.09,0.84,1.11
"['8', '48', '39', '47']",['38'],0.05,0.86,1.14
"['8', '39', '47', '11']",['38'],0.05,0.84,1.11
"['8', '39', '47', '36']",['38'],0.06,0.85,1.13
"['8', '39', '47', '38']",['36'],0.06,0.71,1.13
"['8', '39', '47']",['38'],0.09,0.83,1.09
"['48', '39', '47', '36']",['38'],0.06,0.85,1.12
"['48', '39', '47']",['38'],0.1,0.83,1.1
"['48', '39', '47', '11']",['38'],0.06,0.85,1.12
"['11', '39', '47', '36']",['38'],0.06,0.83,1.09
"['39', '47', '11']",['38'],0.1,0.83,1.1
"['39', '47', '36']",['38'],0.11,0.83,1.1
"['39', '47']",['38'],0.16,0.81,1.06
"['3', '47', '11', '40']",['38'],0.05,0.86,1.13
"['3', '36', '47', '40']",['38'],0.05,0.82,1.08
"['3', '47', '40']",['38'],0.08,0.81,1.07
"['36', '47', '40', '17']",['38'],0.05,0.82,1.09
"['47', '40', '17']",['38'],0.08,0.81,1.07
"['11', '28', '47', '40']",['38'],0.05,0.87,1.15
"['36', '28', '47', '40']",['38'],0.06,0.84,1.11
"['28', '47', '40']",['38'],0.09,0.82,1.09
"['8', '48', '47', '40']",['38'],0.05,0.84,1.11
"['48', '47', '11', '40']",['38'],0.06,0.85,1.13
"['36', '47', '48', '40']",['38'],0.06,0.81,1.07
"['48', '47', '40']",['38'],0.09,0.8,1.06
"['8', '11', '47', '40']",['38'],0.06,0.86,1.14
"['8', '36', '47', '40']",['38'],0.06,0.84,1.11
"['8', '47', '40']",['38'],0.09,0.82,1.08
"['36', '47', '11', '40']",['38'],0.06,0.82,1.08
"['40', '47', '11']",['38'],0.1,0.83,1.1
"['40', '47', '36']",['38'],0.11,0.8,1.06
"['47', '40']",['38'],0.16,0.79,1.05
"['28', '47', '11', '17']",['38'],0.05,0.87,1.14
"['3', '47', '11', '17']",['38'],0.05,0.84,1.12
"['48', '47', '11', '17']",['38'],0.05,0.87,1.15
"['8', '47', '11', '17']",['38'],0.05,0.86,1.13
"['11', '47', '36', '17']",['38'],0.06,0.86,1.14
"['47', '11', '17']",['38'],0.09,0.85,1.12
"['48', '28', '47', '17']",['38'],0.05,0.87,1.15
"['28', '47', '36', '17']",['38'],0.06,0.85,1.12
"['38', '28', '47', '17']",['36'],0.06,0.71,1.13
"['28', '47', '17']",['38'],0.09,0.83,1.1
"['3', '47', '48', '17']",['38'],0.05,0.87,1.15
"['8', '48', '47', '17']",['38'],0.05,0.86,1.14
"['48', '47', '17']",['36'],0.08,0.7,1.12
"['48', '47', '36', '17']",['38'],0.07,0.85,1.13
"['48', '38', '47', '17']",['36'],0.07,0.72,1.14
"['48', '47', '17']",['38'],0.09,0.83,1.1
"['8', '3', '47', '17']",['38'],0.05,0.85,1.12
"['8', '47', '36', '17']",['38'],0.07,0.86,1.13
"['8', '38', '47', '17']",['36'],0.07,0.71,1.13
"['8', '47', '17']",['38'],0.09,0.83,1.1
"['3', '47', '36', '17']",['38'],0.06,0.87,1.15
"['3', '47', '17']",['38'],0.09,0.83,1.09
"['47', '36', '17']",['38'],0.12,0.83,1.09
"['47', '17']",['38'],0.17,0.81,1.07
"['8', '3', '28', '47']",['38'],0.05,0.85,1.13
"['8', '3', '47', '48']",['38'],0.06,0.85,1.13
"['8', '3', '47', '11']",['38'],0.06,0.84,1.11
"['8', '3', '47', '36']",['38'],0.07,0.85,1.12
"['8', '3', '38', '47']",['36'],0.07,0.72,1.14
"['8', '3', '47']",['38'],0.1,0.81,1.08
"['3', '28', '47', '11']",['38'],0.06,0.86,1.13
"['3', '47', '28', '48']",['38'],0.06,0.87,1.15
"['3', '28', '47', '36']",['38'],0.07,0.86,1.14
"['3', '28', '47']",['38'],0.1,0.84,1.11
"['3', '47', '48', '11']",['36'],0.05,0.71,1.13
"['3', '47', '48', '11']",['38'],0.06,0.83,1.1
"['3', '47', '48', '36']",['38'],0.07,0.85,1.12
"['3', '47', '38', '48']",['36'],0.07,0.7,1.12
"['3', '47', '48']",['38'],0.1,0.82,1.09
"['3', '47', '11', '36']",['38'],0.07,0.84,1.1
"['3', '47', '11']",['38'],0.1,0.83,1.1
"['3', '47', '36']",['38'],0.12,0.83,1.1
"['3', '47']",['38'],0.18,0.8,1.05
"['8', '48', '28', '47']",['38'],0.06,0.87,1.15
"['8', '28', '47', '11']",['38'],0.06,0.86,1.14
"['8', '28', '47', '36']",['38'],0.07,0.85,1.12
"['8', '28', '47', '38']",['36'],0.07,0.71,1.13
"['8', '28', '47']",['38'],0.1,0.83,1.09
"['8', '48', '47', '11']",['38'],0.06,0.85,1.12
"['8', '48', '47', '36']",['38'],0.07,0.87,1.15
"['8', '48', '47']",['38'],0.11,0.84,1.1
"['8', '11', '47', '36']",['38'],0.07,0.85,1.13
"['8', '47', '11']",['38'],0.11,0.83,1.1
"['8', '47', '36']",['38'],0.12,0.83,1.09
"['8', '47']",['38'],0.18,0.8,1.06
"['48', '28', '47', '11']",['38'],0.07,0.86,1.14
"['11', '28', '47', '36']",['38'],0.07,0.84,1.11
"['28', '47', '11']",['38'],0.11,0.84,1.11
"['48', '28', '47', '36']",['38'],0.08,0.87,1.15
"['48', '28', '47']",['38'],0.11,0.85,1.12
"['28', '47', '36']",['38'],0.12,0.83,1.09
"['28', '47']",['38'],0.18,0.81,1.07
"['48', '47', '11', '36']",['38'],0.08,0.83,1.09
"['48', '47', '11']",['38'],0.11,0.83,1.1
"['11', '47', '36']",['38'],0.13,0.82,1.08
"['47', '11']",['38'],0.19,0.81,1.08
"['48', '47', '36']",['38'],0.13,0.83,1.1
"['48', '47']",['38'],0.19,0.81,1.07
"['47', '36']",['38'],0.23,0.8,1.06
['47'],['38'],0.35,0.78,1.03
"['3', '39', '11', '17']",['38'],0.06,0.85,1.12
"['3', '39', '36', '17']",['38'],0.06,0.85,1.12
"['3', '39', '17']",['38'],0.08,0.82,1.08
"['8', '39', '40', '17']",['38'],0.05,0.84,1.1
"['11', '39', '40', '17']",['38'],0.05,0.84,1.11
"['36', '39', '40', '17']",['38'],0.06,0.82,1.08
"['39', '40', '17']",['38'],0.08,0.81,1.07
"['8', '39', '28', '17']",['38'],0.05,0.84,1.1
"['39', '28', '11', '17']",['38'],0.06,0.84,1.11
"['39', '28', '17']",['36'],0.08,0.7,1.12
"['39', '28', '36', '17']",['38'],0.06,0.81,1.07
"['39', '28', '17']",['38'],0.09,0.82,1.08
"['8', '48', '39', '17']",['38'],0.05,0.84,1.11
"['48', '39', '11', '17']",['36'],0.05,0.73,1.16
"['48', '39', '11', '17']",['38'],0.06,0.82,1.08
"['48', '39', '36', '17']",['38'],0.07,0.82,1.09
"['48', '39', '38', '17']",['36'],0.07,0.7,1.12
"['48', '39', '17']",['38'],0.09,0.81,1.07
"['8', '39', '11', '17']",['38'],0.06,0.85,1.12
"['8', '39', '36', '17']",['38'],0.07,0.83,1.1
"['8', '39', '17']",['38'],0.1,0.82,1.09
"['11', '39', '36', '17']",['38'],0.07,0.84,1.1
"['39', '11', '17']",['38'],0.1,0.83,1.09
"['39', '36', '17']",['38'],0.12,0.81,1.07
"['39', '17']",['38'],0.17,0.79,1.04
"['3', '39', '48', '40']",['38'],0.05,0.84,1.11
"['8', '3', '39', '40']",['38'],0.05,0.84,1.11
"['3', '39', '11', '40']",['38'],0.06,0.85,1.12
"['3', '36', '39', '40']",['38'],0.06,0.84,1.11
"['3', '39', '40']",['38'],0.09,0.81,1.07
"['48', '39', '28', '40']",['38'],0.05,0.84,1.11
"['11', '39', '28', '40']",['38'],0.06,0.85,1.12
"['36', '39', '28', '40']",['38'],0.06,0.82,1.08
"['39', '28', '40']",['38'],0.09,0.81,1.06
"['8', '48', '39', '40']",['38'],0.06,0.83,1.09
"['48', '39', '11', '40']",['36'],0.05,0.71,1.12
"['48', '39', '11', '40']",['38'],0.06,0.84,1.11
"['36', '39', '48', '40']",['38'],0.07,0.82,1.09
"['48', '39', '40']",['38'],0.1,0.82,1.08
"['8', '11', '39', '40']",['38'],0.06,0.83,1.1
"['8', '36', '39', '40']",['38'],0.07,0.8,1.06
"['8', '39', '40']",['38'],0.1,0.8,1.05
"['36', '39', '11', '40']",['38'],0.07,0.82,1.08
"['40', '39', '11']",['38'],0.1,0.81,1.08
"['40', '39', '36']",['38'],0.11,0.81,1.07
"['39', '40']",['38'],0.17,0.79,1.04
"['8', '3', '39', '28']",['38'],0.05,0.83,1.1
"['8', '3', '39', '48']",['38'],0.06,0.85,1.12
"['8', '3', '39', '11']",['38'],0.06,0.83,1.1
"['8', '3', '39', '36']",['38'],0.07,0.86,1.13
"['8', '3', '39', '38']",['36'],0.07,0.71,1.12
"['8', '3', '39']",['38'],0.1,0.83,1.09
"['3', '39', '28', '48']",['38'],0.06,0.85,1.12
"['3', '39', '28', '11']",['36'],0.05,0.71,1.14
"['3', '39', '28', '11']",['38'],0.06,0.82,1.09
"['3', '39', '28', '36']",['38'],0.07,0.82,1.08
"['3', '39', '28']",['38'],0.1,0.81,1.07
"['3', '39', '48', '11']",['38'],0.06,0.81,1.07
"['3', '39', '48', '36']",['38'],0.07,0.84,1.11
"['3', '39', '48']",['38'],0.1,0.82,1.09
"['3', '39', '11', '36']",['38'],0.07,0.82,1.08
"['3', '39', '11']",['38'],0.11,0.81,1.07
"['3', '39', '36']",['38'],0.12,0.83,1.09
"['3', '39']",['38'],0.18,0.8,1.06
"['8', '48', '39', '28']",['38'],0.06,0.81,1.07
"['8', '39', '28', '11']",['36'],0.05,0.71,1.13
"['8', '39', '28', '11']",['38'],0.06,0.8,1.06
"['8', '39', '28']",['36'],0.09,0.7,1.12
"['8', '39', '28', '36']",['38'],0.07,0.8,1.06
"['8', '39', '28', '38']",['36'],0.07,0.71,1.13
"['8', '39', '28']",['38'],0.1,0.79,1.05
"['48', '39', '28', '11']",['38'],0.06,0.83,1.09
"['48', '39', '28', '36']",['38'],0.07,0.84,1.11
"['48', '39', '28']",['38'],0.11,0.83,1.09
"['11', '39', '28', '36']",['38'],0.07,0.81,1.07
"['39', '28', '11']",['38'],0.11,0.81,1.07
"['39', '28', '36']",['38'],0.13,0.8,1.06
"['39', '28']",['38'],0.18,0.8,1.05
"['8', '48', '39', '11']",['36'],0.06,0.7,1.12
"['8', '48', '39', '11']",['38'],0.07,0.81,1.07
"['8', '48', '39', '36']",['38'],0.08,0.85,1.12
"['8', '48', '39', '38']",['36'],0.08,0.71,1.13
"['8', '48', '39']",['38'],0.11,0.82,1.08
"['8', '11', '39', '36']",['38'],0.08,0.82,1.08
"['8', '39', '11']",['38'],0.11,0.81,1.06
"['8', '39', '36']",['38'],0.13,0.82,1.08
"['8', '39']",['38'],0.19,0.8,1.05
"['48', '39', '11', '36']",['38'],0.08,0.81,1.07
"['48', '39', '11']",['38'],0.12,0.8,1.06
"['48', '39', '36']",['38'],0.13,0.82,1.08
"['48', '39']",['38'],0.2,0.8,1.06
"['11', '39', '36']",['38'],0.13,0.8,1.05
"['39', '11']",['38'],0.2,0.79,1.04
"['39', '36']",['38'],0.23,0.8,1.05
['39'],['38'],0.35,0.78,1.03
"['36', '28', '40', '17']",['38'],0.06,0.82,1.08
"['28', '40', '17']",['38'],0.08,0.8,1.05
"['8', '3', '40', '17']",['38'],0.05,0.82,1.09
"['3', '11', '40', '17']",['38'],0.05,0.81,1.08
"['3', '36', '40', '17']",['38'],0.06,0.81,1.07
"['3', '40', '17']",['38'],0.09,0.79,1.05
"['8', '48', '40', '17']",['38'],0.05,0.82,1.08
"['48', '11', '40', '17']",['38'],0.05,0.82,1.08
"['36', '48', '40', '17']",['38'],0.06,0.8,1.05
"['48', '40', '17']",['38'],0.09,0.79,1.05
"['8', '11', '40', '17']",['38'],0.06,0.82,1.09
"['8', '36', '40', '17']",['38'],0.06,0.8,1.06
"['8', '40', '17']",['38'],0.09,0.81,1.07
"['36', '11', '40', '17']",['38'],0.07,0.8,1.06
"['40', '11', '17']",['38'],0.1,0.81,1.07
"['40', '36', '17']",['38'],0.11,0.8,1.05
"['40', '17']",['38'],0.17,0.79,1.04
"['3', '28', '48', '40']",['38'],0.05,0.85,1.12
"['8', '3', '28', '40']",['38'],0.05,0.84,1.11
"['3', '28', '11', '40']",['38'],0.06,0.84,1.11
"['3', '36', '28', '40']",['38'],0.07,0.84,1.12
"['3', '28', '40']",['38'],0.09,0.82,1.08
"['8', '3', '48', '40']",['38'],0.06,0.82,1.08
"['3', '48', '11', '40']",['36'],0.05,0.72,1.14
"['3', '48', '11', '40']",['38'],0.06,0.81,1.07
"['3', '36', '48', '40']",['38'],0.07,0.79,1.05
"['3', '48', '40']",['38'],0.1,0.79,1.05
"['8', '3', '11', '40']",['38'],0.06,0.82,1.09
"['8', '3', '36', '40']",['38'],0.07,0.82,1.08
"['8', '3', '40']",['38'],0.1,0.8,1.06
"['3', '36', '11', '40']",['38'],0.07,0.8,1.05
"['3', '40', '11']",['38'],0.11,0.8,1.06
"['3', '40', '36']",['38'],0.12,0.79,1.04
"['3', '40']",['38'],0.18,0.78,1.03
"['8', '48', '28', '40']",['38'],0.06,0.83,1.1
"['8', '11', '28', '40']",['38'],0.06,0.85,1.12
"['8', '36', '28', '40']",['38'],0.07,0.81,1.07
"['8', '28', '40']",['38'],0.1,0.81,1.07
"['48', '28', '11', '40']",['36'],0.05,0.71,1.13
"['48', '28', '11', '40']",['38'],0.06,0.84,1.11
"['36', '28', '48', '40']",['38'],0.07,0.83,1.1
"['48', '28', '40']",['38'],0.1,0.83,1.1
"['36', '28', '11', '40']",['38'],0.07,0.82,1.08
"['40', '28', '11']",['38'],0.11,0.83,1.1
"['40', '28', '36']",['38'],0.12,0.81,1.07
"['28', '40']",['38'],0.18,0.8,1.05
"['8', '36', '11', '40']",['38'],0.08,0.82,1.08
"['8', '40', '11']",['38'],0.12,0.82,1.08
"['8', '40', '36']",['38'],0.13,0.79,1.05
"['8', '40']",['38'],0.2,0.79,1.04
"['8', '48', '11', '40']",['38'],0.07,0.84,1.11
"['8', '36', '48', '40']",['38'],0.08,0.83,1.09
"['8', '48', '40']",['38'],0.11,0.81,1.08
"['36', '48', '11', '40']",['38'],0.08,0.81,1.07
"['48', '40', '11']",['38'],0.12,0.82,1.08
"['48', '40', '36']",['38'],0.13,0.8,1.05
"['48', '40']",['38'],0.2,0.79,1.05
"['36', '40', '11']",['38'],0.14,0.8,1.05
"['40', '11']",['38'],0.2,0.8,1.06
"['40', '36']",['38'],0.23,0.78,1.03
['40'],['38'],0.35,0.77,1.02
"['3', '28', '48', '17']",['38'],0.06,0.87,1.15
"['3', '28', '11', '17']",['38'],0.06,0.83,1.09
"['3', '28', '36', '17']",['38'],0.07,0.82,1.09
"['3', '28', '17']",['38'],0.1,0.83,1.09
"['8', '48', '28', '17']",['38'],0.05,0.85,1.12
"['8', '28', '11', '17']",['36'],0.05,0.7,1.12
"['8', '28', '11', '17']",['38'],0.06,0.81,1.08
"['8', '28', '17']",['36'],0.08,0.7,1.12
"['8', '28', '36', '17']",['38'],0.07,0.81,1.08
"['8', '38', '28', '17']",['36'],0.07,0.7,1.12
"['8', '28', '17']",['38'],0.1,0.81,1.08
"['48', '28', '11', '17']",['36'],0.06,0.74,1.18
"['48', '28', '11', '17']",['38'],0.06,0.83,1.1
"['48', '28', '17']",['36'],0.09,0.71,1.12
"['48', '28', '36', '17']",['38'],0.07,0.85,1.12
"['48', '28', '38', '17']",['36'],0.07,0.72,1.14
"['48', '28', '17']",['38'],0.1,0.84,1.11
"['11', '28', '36', '17']",['38'],0.07,0.82,1.08
"['28', '11', '17']",['38'],0.11,0.81,1.07
"['28', '36', '17']",['38'],0.12,0.81,1.07
"['28', '17']",['38'],0.18,0.8,1.06
"['8', '3', '48', '17']",['38'],0.05,0.85,1.13
"['8', '3', '11', '17']",['38'],0.06,0.82,1.09
"['8', '3', '36', '17']",['38'],0.06,0.85,1.12
"['8', '3', '17']",['38'],0.09,0.82,1.08
"['8', '48', '11', '17']",['36'],0.05,0.72,1.14
"['8', '48', '11', '17']",['38'],0.06,0.82,1.09
"['8', '48', '36', '17']",['38'],0.07,0.85,1.13
"['8', '48', '38', '17']",['36'],0.07,0.71,1.13
"['8', '48', '17']",['38'],0.1,0.83,1.1
"['8', '11', '36', '17']",['38'],0.08,0.83,1.1
"['8', '11', '17']",['38'],0.11,0.81,1.08
"['8', '36', '17']",['38'],0.13,0.82,1.09
"['8', '17']",['38'],0.18,0.8,1.06
"['3', '48', '11', '17']",['36'],0.05,0.72,1.15
"['3', '48', '11', '17']",['38'],0.06,0.84,1.12
"['3', '48', '36', '17']",['38'],0.07,0.85,1.13
"['3', '38', '48', '17']",['36'],0.07,0.7,1.12
"['3', '48', '17']",['38'],0.1,0.84,1.11
"['3', '11', '36', '17']",['38'],0.08,0.84,1.11
"['3', '11', '17']",['38'],0.11,0.82,1.08
"['3', '36', '17']",['38'],0.12,0.83,1.09
"['3', '17']",['38'],0.18,0.8,1.06
"['48', '11', '36', '17']",['38'],0.08,0.83,1.1
"['48', '38', '11', '17']",['36'],0.08,0.71,1.13
"['48', '11', '17']",['38'],0.11,0.82,1.09
"['48', '36', '17']",['38'],0.13,0.83,1.1
"['48', '17']",['38'],0.19,0.81,1.07
"['11', '36', '17']",['38'],0.14,0.82,1.08
"['11', '17']",['38'],0.2,0.81,1.06
"['36', '17']",['38'],0.23,0.8,1.05
['17'],['38'],0.36,0.78,1.03
"['8', '3', '28', '48']",['36'],0.06,0.72,1.15
"['8', '3', '28', '48']",['38'],0.06,0.83,1.09
"['8', '3', '28', '11']",['38'],0.07,0.8,1.06
"['8', '3', '28']",['36'],0.09,0.71,1.13
"['8', '3', '28', '36']",['38'],0.08,0.81,1.07
"['8', '3', '28', '38']",['36'],0.08,0.72,1.15
"['8', '3', '28']",['38'],0.1,0.8,1.06
"['8', '3', '48', '11']",['38'],0.07,0.79,1.05
"['8', '3', '48', '36']",['38'],0.08,0.83,1.09
"['8', '3', '38', '48']",['36'],0.08,0.71,1.13
"['8', '3', '48']",['38'],0.11,0.8,1.06
"['8', '3', '11', '36']",['38'],0.08,0.82,1.08
"['8', '3', '11']",['38'],0.12,0.8,1.05
"['8', '3', '36']",['38'],0.13,0.81,1.07
"['8', '3']",['38'],0.19,0.78,1.03
"['3', '28', '48', '11']",['36'],0.06,0.7,1.12
"['3', '28', '48', '11']",['38'],0.07,0.82,1.08
"['3', '28', '48', '36']",['38'],0.08,0.83,1.09
"['3', '28', '48']",['38'],0.12,0.83,1.1
"['3', '28', '11', '36']",['38'],0.08,0.81,1.07
"['3', '28', '11']",['38'],0.12,0.81,1.07
"['3', '28', '36']",['38'],0.14,0.81,1.07
"['3', '28']",['38'],0.2,0.8,1.06
"['3', '48', '11', '36']",['38'],0.09,0.8,1.06
"['3', '48', '11']",['38'],0.12,0.79,1.05
"['3', '48', '36']",['38'],0.14,0.8,1.06
"['3', '48']",['38'],0.21,0.79,1.05
"['3', '11', '36']",['38'],0.15,0.8,1.06
"['3', '11']",['38'],0.22,0.8,1.05
"['3', '36']",['38'],0.25,0.79,1.05
['3'],['38'],0.38,0.77,1.02
"['8', '48', '28', '11']",['38'],0.07,0.8,1.06
"['8', '48', '28', '36']",['38'],0.08,0.83,1.09
"['8', '48', '28', '38']",['36'],0.08,0.7,1.12
"['8', '48', '28']",['38'],0.11,0.8,1.06
"['8', '11', '28', '36']",['38'],0.08,0.8,1.06
"['8', '28', '11']",['38'],0.12,0.8,1.05
"['8', '28', '36']",['38'],0.13,0.79,1.05
"['8', '28']",['38'],0.2,0.78,1.03
"['48', '28', '11', '36']",['38'],0.08,0.81,1.07
"['48', '28', '11']",['38'],0.12,0.81,1.07
"['11', '28', '36']",['38'],0.14,0.79,1.04
"['28', '11']",['38'],0.21,0.79,1.05
"['48', '28', '36']",['38'],0.15,0.83,1.09
"['48', '28']",['38'],0.22,0.81,1.07
"['28', '36']",['38'],0.25,0.78,1.03
['28'],['38'],0.38,0.78,1.03
"['8', '48', '11', '36']",['38'],0.09,0.82,1.09
"['8', '48', '11']",['38'],0.13,0.8,1.05
"['8', '48', '36']",['38'],0.15,0.82,1.09
"['8', '48']",['38'],0.22,0.79,1.05
"['8', '11', '36']",['38'],0.15,0.81,1.07
"['8', '11']",['38'],0.22,0.79,1.05
"['8', '36']",['38'],0.26,0.79,1.05
