antecedent,consequent,support,confidence,lift
"['11', '3', '36', '39']",['38'],0.07,0.82,1.08
"['11', '40', '3', '36']",['38'],0.07,0.8,1.05
"['11', '3', '43', '36']",['38'],0.07,0.84,1.11
"['11', '3', '43', '38']",['36'],0.07,0.71,1.13
"['11', '3', '36', '47']",['38'],0.07,0.84,1.1
"['11', '48', '3', '36']",['38'],0.09,0.8,1.06
"['11', '8', '3', '36']",['38'],0.08,0.82,1.08
"['11', '9', '3', '36']",['38'],0.08,0.83,1.1
"['11', '48', '3', '40']",['36'],0.05,0.72,1.14
"['11', '48', '3', '47']",['36'],0.05,0.71,1.13
"['11', '3', '40', '39']",['38'],0.06,0.85,1.12
"['11', '47', '3', '39']",['38'],0.05,0.86,1.13
"['11', '48', '3', '39']",['38'],0.06,0.81,1.07
"['11', '8', '3', '39']",['38'],0.06,0.83,1.1
"['11', '9', '3', '39']",['38'],0.05,0.82,1.09
"['11', '3', '43', '40']",['38'],0.05,0.84,1.11
"['11', '3', '40', '47']",['38'],0.05,0.86,1.13
"['11', '48', '3', '40']",['38'],0.06,0.81,1.07
"['11', '8', '3', '40']",['38'],0.06,0.82,1.09
"['11', '9', '3', '40']",['38'],0.05,0.81,1.07
"['11', '3', '43', '47']",['38'],0.05,0.87,1.15
"['11', '48', '3', '43']",['38'],0.06,0.84,1.11
"['11', '8', '3', '43']",['38'],0.05,0.88,1.16
"['11', '9', '3', '43']",['38'],0.05,0.85,1.13
"['11', '48', '3', '47']",['38'],0.06,0.83,1.1
"['11', '8', '3', '47']",['38'],0.06,0.84,1.11
"['11', '9', '3', '47']",['38'],0.05,0.86,1.14
"['11', '48', '8', '3']",['38'],0.07,0.79,1.05
"['11', '48', '3', '9']",['38'],0.06,0.81,1.07
"['11', '9', '8', '3']",['38'],0.06,0.84,1.11
"['11', '48', '33', '36']",['38'],0.05,0.78,1.03
"['11', '33', '8', '36']",['38'],0.05,0.82,1.08
"['11', '39', '36', '35']",['38'],0.06,0.8,1.06
"['11', '39', '38', '35']",['36'],0.06,0.71,1.14
"['11', '40', '36', '35']",['38'],0.06,0.81,1.07
"['11', '43', '36', '35']",['38'],0.05,0.82,1.08
"['11', '43', '38', '35']",['36'],0.05,0.73,1.16
"['11', '47', '36', '35']",['38'],0.06,0.83,1.1
"['11', '47', '38', '35']",['36'],0.06,0.7,1.12
"['11', '48', '36', '35']",['38'],0.07,0.8,1.06
"['11', '8', '36', '35']",['38'],0.06,0.82,1.09
"['11', '8', '38', '35']",['36'],0.06,0.71,1.13
"['11', '9', '36', '35']",['38'],0.05,0.83,1.09
"['11', '48', '40', '35']",['38'],0.05,0.83,1.09
"['11', '48', '8', '35']",['38'],0.05,0.8,1.06
"['11', '40', '36', '39']",['38'],0.07,0.82,1.08
"['11', '43', '36', '39']",['38'],0.06,0.83,1.09
"['11', '43', '38', '39']",['36'],0.06,0.7,1.12
"['11', '47', '36', '39']",['38'],0.06,0.83,1.09
"['11', '48', '36', '39']",['38'],0.08,0.81,1.07
"['11', '8', '36', '39']",['38'],0.08,0.82,1.08
"['11', '9', '36', '39']",['38'],0.06,0.79,1.04
"['11', '40', '43', '36']",['38'],0.07,0.82,1.09
"['11', '40', '43', '38']",['36'],0.07,0.72,1.14
"['11', '40', '36', '47']",['38'],0.06,0.82,1.08
"['11', '48', '40', '36']",['38'],0.08,0.81,1.07
"['11', '8', '40', '36']",['38'],0.08,0.82,1.08
"['11', '9', '40', '36']",['38'],0.06,0.78,1.03
"['11', '43', '36', '47']",['38'],0.06,0.85,1.12
"['11', '48', '43', '36']",['38'],0.07,0.84,1.11
"['11', '8', '43', '36']",['38'],0.07,0.89,1.17
"['11', '9', '43', '36']",['38'],0.06,0.84,1.11
"['11', '9', '43', '38']",['36'],0.06,0.72,1.15
"['11', '48', '36', '47']",['38'],0.08,0.83,1.09
"['11', '8', '36', '47']",['38'],0.07,0.85,1.13
"['11', '9', '36', '47']",['38'],0.06,0.84,1.11
"['11', '48', '8', '36']",['38'],0.09,0.82,1.09
"['11', '48', '9', '36']",['38'],0.07,0.79,1.04
"['11', '8', '9', '36']",['38'],0.07,0.83,1.1
"['11', '48', '40', '39']",['36'],0.05,0.71,1.12
"['11', '48', '8', '39']",['36'],0.06,0.7,1.12
"['11', '47', '40', '39']",['38'],0.05,0.85,1.13
"['11', '48', '40', '39']",['38'],0.06,0.84,1.11
"['11', '8', '40', '39']",['38'],0.06,0.83,1.1
"['11', '48', '47', '39']",['38'],0.06,0.85,1.12
"['11', '47', '8', '39']",['38'],0.05,0.84,1.11
"['11', '48', '8', '39']",['38'],0.07,0.81,1.07
"['11', '48', '9', '39']",['38'],0.06,0.8,1.06
"['11', '8', '9', '39']",['38'],0.05,0.84,1.1
"['11', '48', '43', '40']",['38'],0.06,0.83,1.1
"['11', '8', '43', '40']",['38'],0.05,0.88,1.16
"['11', '48', '40', '47']",['38'],0.06,0.85,1.13
"['11', '8', '40', '47']",['38'],0.06,0.86,1.14
"['11', '48', '8', '40']",['38'],0.07,0.84,1.11
"['11', '48', '9', '40']",['38'],0.06,0.79,1.04
"['11', '8', '9', '40']",['38'],0.06,0.81,1.07
"['11', '48', '43', '47']",['38'],0.05,0.84,1.12
"['11', '48', '8', '43']",['38'],0.06,0.88,1.17
"['11', '48', '9', '43']",['38'],0.05,0.84,1.11
"['11', '48', '8', '47']",['38'],0.06,0.85,1.12
"['11', '48', '9', '47']",['38'],0.06,0.83,1.1
"['11', '8', '9', '47']",['38'],0.05,0.84,1.11
"['11', '48', '8', '9']",['38'],0.06,0.81,1.07
"['21', '48', '36', '28']",['38'],0.05,0.84,1.11
"['21', '48', '38', '28']",['36'],0.05,0.7,1.12
"['21', '48', '8', '36']",['38'],0.05,0.87,1.15
"['21', '48', '8', '38']",['36'],0.05,0.72,1.15
"['29', '3', '36', '28']",['38'],0.06,0.81,1.07
"['29', '3', '38', '28']",['36'],0.06,0.73,1.16
"['48', '29', '3', '28']",['38'],0.05,0.85,1.13
"['35', '29', '36', '28']",['38'],0.05,0.82,1.09
"['35', '29', '38', '28']",['36'],0.05,0.74,1.18
"['29', '39', '36', '28']",['38'],0.05,0.81,1.07
"['29', '39', '38', '28']",['36'],0.05,0.71,1.13
"['29', '40', '36', '28']",['38'],0.05,0.84,1.12
"['29', '40', '38', '28']",['36'],0.05,0.71,1.13
"['29', '43', '36', '28']",['38'],0.06,0.84,1.11
"['29', '43', '38', '28']",['36'],0.06,0.77,1.23
"['47', '29', '36', '28']",['38'],0.05,0.86,1.14
"['48', '29', '36', '28']",['38'],0.07,0.85,1.13
"['48', '29', '38', '28']",['36'],0.07,0.72,1.15
"['8', '29', '36', '28']",['38'],0.06,0.81,1.07
"['29', '9', '36', '28']",['38'],0.06,0.83,1.09
"['29', '9', '38', '28']",['36'],0.06,0.7,1.12
"['48', '8', '29', '28']",['38'],0.06,0.85,1.12
"['35', '3', '36', '28']",['38'],0.06,0.87,1.15
"['35', '3', '38', '28']",['36'],0.06,0.75,1.19
"['35', '48', '3', '28']",['38'],0.05,0.86,1.14
"['3', '39', '36', '28']",['38'],0.07,0.82,1.08
"['40', '3', '36', '28']",['38'],0.07,0.84,1.12
"['3', '43', '36', '28']",['38'],0.07,0.85,1.12
"['3', '43', '38', '28']",['36'],0.07,0.73,1.16
"['47', '3', '36', '28']",['38'],0.07,0.86,1.14
"['48', '3', '36', '28']",['38'],0.08,0.83,1.09
"['8', '3', '36', '28']",['38'],0.08,0.81,1.07
"['8', '3', '38', '28']",['36'],0.08,0.72,1.15
"['9', '3', '36', '28']",['38'],0.07,0.84,1.11
"['48', '8', '3', '28']",['36'],0.06,0.72,1.15
"['48', '3', '39', '28']",['38'],0.06,0.85,1.12
"['8', '3', '39', '28']",['38'],0.05,0.83,1.1
"['48', '3', '40', '28']",['38'],0.05,0.85,1.12
"['8', '3', '40', '28']",['38'],0.05,0.84,1.11
"['48', '3', '43', '28']",['38'],0.05,0.87,1.14
"['9', '3', '43', '28']",['38'],0.05,0.87,1.15
"['48', '47', '3', '28']",['38'],0.06,0.87,1.15
"['47', '3', '8', '28']",['38'],0.05,0.85,1.13
"['48', '8', '3', '28']",['38'],0.06,0.83,1.09
"['48', '3', '9', '28']",['38'],0.06,0.88,1.16
"['9', '8', '3', '28']",['38'],0.05,0.86,1.14
"['48', '33', '36', '28']",['38'],0.05,0.82,1.08
"['35', '39', '36', '28']",['38'],0.06,0.84,1.11
"['35', '39', '38', '28']",['36'],0.06,0.75,1.19
"['35', '40', '36', '28']",['38'],0.06,0.85,1.13
"['35', '40', '38', '28']",['36'],0.06,0.75,1.19
"['35', '43', '36', '28']",['38'],0.06,0.85,1.13
"['35', '43', '38', '28']",['36'],0.06,0.77,1.22
"['35', '47', '36', '28']",['38'],0.06,0.87,1.15
"['35', '47', '38', '28']",['36'],0.06,0.72,1.14
"['35', '48', '36', '28']",['38'],0.07,0.87,1.15
"['35', '48', '38', '28']",['36'],0.07,0.72,1.14
"['35', '8', '36', '28']",['38'],0.07,0.85,1.12
"['35', '8', '38', '28']",['36'],0.07,0.74,1.17
"['35', '9', '36', '28']",['38'],0.05,0.85,1.12
"['35', '9', '38', '28']",['36'],0.05,0.72,1.15
"['35', '48', '40', '28']",['38'],0.05,0.87,1.15
"['35', '8', '40', '28']",['38'],0.05,0.86,1.14
"['35', '48', '47', '28']",['38'],0.06,0.88,1.17
"['35', '48', '8', '28']",['38'],0.05,0.84,1.11
"['40', '39', '36', '28']",['38'],0.06,0.82,1.08
"['43', '39', '36', '28']",['38'],0.06,0.81,1.07
"['43', '39', '38', '28']",['36'],0.06,0.71,1.13
"['47', '39', '36', '28']",['38'],0.06,0.86,1.13
"['48', '39', '36', '28']",['38'],0.07,0.84,1.11
"['8', '39', '36', '28']",['38'],0.07,0.8,1.06
"['8', '39', '38', '28']",['36'],0.07,0.71,1.13
"['9', '39', '36', '28']",['38'],0.06,0.81,1.08
"['40', '43', '36', '28']",['38'],0.06,0.83,1.1
"['40', '43', '38', '28']",['36'],0.06,0.72,1.15
"['47', '40', '36', '28']",['38'],0.06,0.84,1.11
"['48', '40', '36', '28']",['38'],0.07,0.83,1.1
"['8', '40', '36', '28']",['38'],0.07,0.81,1.07
"['9', '40', '36', '28']",['38'],0.05,0.83,1.1
"['47', '43', '36', '28']",['38'],0.06,0.84,1.11
"['47', '43', '38', '28']",['36'],0.06,0.72,1.15
"['48', '43', '36', '28']",['38'],0.07,0.87,1.15
"['48', '43', '38', '28']",['36'],0.07,0.7,1.12
"['8', '43', '36', '28']",['38'],0.06,0.84,1.11
"['8', '43', '38', '28']",['36'],0.06,0.72,1.14
"['9', '43', '36', '28']",['38'],0.06,0.85,1.12
"['9', '43', '38', '28']",['36'],0.06,0.72,1.15
"['48', '47', '36', '28']",['38'],0.08,0.87,1.15
"['47', '8', '36', '28']",['38'],0.07,0.85,1.12
"['47', '8', '38', '28']",['36'],0.07,0.71,1.13
"['47', '9', '36', '28']",['38'],0.06,0.85,1.12
"['48', '8', '36', '28']",['38'],0.08,0.83,1.09
"['48', '8', '38', '28']",['36'],0.08,0.7,1.12
"['48', '9', '36', '28']",['38'],0.07,0.85,1.13
"['8', '9', '36', '28']",['38'],0.06,0.85,1.12
"['48', '39', '40', '28']",['38'],0.05,0.84,1.11
"['48', '47', '39', '28']",['38'],0.06,0.86,1.14
"['48', '8', '39', '28']",['38'],0.06,0.81,1.07
"['48', '9', '39', '28']",['38'],0.05,0.85,1.13
"['48', '43', '40', '28']",['38'],0.05,0.84,1.11
"['48', '8', '40', '28']",['38'],0.06,0.83,1.1
"['48', '47', '43', '28']",['38'],0.06,0.87,1.15
"['48', '8', '43', '28']",['38'],0.05,0.88,1.16
"['48', '9', '43', '28']",['38'],0.05,0.86,1.14
"['48', '47', '8', '28']",['38'],0.06,0.87,1.15
"['48', '47', '9', '28']",['38'],0.05,0.87,1.15
"['48', '8', '9', '28']",['38'],0.06,0.85,1.12
"['29', '3', '36', '39']",['38'],0.05,0.84,1.1
"['29', '3', '38', '39']",['36'],0.05,0.72,1.15
"['40', '29', '3', '36']",['38'],0.05,0.82,1.09
"['40', '29', '3', '38']",['36'],0.05,0.72,1.15
"['29', '3', '43', '36']",['38'],0.05,0.84,1.11
"['29', '3', '43', '38']",['36'],0.05,0.77,1.23
"['29', '3', '36', '47']",['38'],0.05,0.86,1.14
"['29', '3', '38', '47']",['36'],0.05,0.75,1.2
"['48', '29', '3', '36']",['38'],0.06,0.82,1.08
"['48', '29', '3', '38']",['36'],0.06,0.71,1.13
"['8', '29', '3', '36']",['38'],0.06,0.81,1.07
"['8', '29', '3', '38']",['36'],0.06,0.72,1.15
"['9', '29', '3', '36']",['38'],0.06,0.84,1.12
"['9', '29', '3', '38']",['36'],0.06,0.74,1.18
"['35', '48', '29', '36']",['38'],0.05,0.81,1.07
"['35', '48', '29', '38']",['36'],0.05,0.75,1.2
"['29', '40', '36', '39']",['38'],0.05,0.83,1.1
"['48', '29', '36', '39']",['38'],0.06,0.85,1.12
"['8', '29', '36', '39']",['38'],0.06,0.81,1.08
"['8', '29', '38', '39']",['36'],0.06,0.71,1.13
"['29', '9', '36', '39']",['38'],0.05,0.83,1.09
"['29', '40', '43', '36']",['38'],0.05,0.85,1.12
"['29', '40', '43', '38']",['36'],0.05,0.8,1.27
"['48', '29', '40', '36']",['38'],0.06,0.85,1.13
"['48', '29', '40', '38']",['36'],0.06,0.73,1.17
"['8', '29', '40', '36']",['38'],0.06,0.83,1.09
"['29', '43', '36', '47']",['38'],0.05,0.85,1.12
"['29', '43', '38', '47']",['36'],0.05,0.76,1.21
"['48', '29', '43', '36']",['38'],0.06,0.86,1.13
"['48', '29', '43', '38']",['36'],0.06,0.75,1.2
"['8', '29', '43', '36']",['38'],0.05,0.86,1.13
"['8', '29', '43', '38']",['36'],0.05,0.71,1.13
"['29', '9', '43', '36']",['38'],0.05,0.84,1.11
"['29', '9', '43', '38']",['36'],0.05,0.77,1.23
"['48', '29', '36', '47']",['38'],0.06,0.87,1.15
"['48', '29', '38', '47']",['36'],0.06,0.72,1.15
"['8', '29', '36', '47']",['38'],0.05,0.86,1.14
"['29', '9', '36', '47']",['38'],0.05,0.85,1.12
"['48', '8', '29', '36']",['38'],0.07,0.86,1.13
"['48', '8', '29', '38']",['36'],0.07,0.71,1.14
"['48', '29', '9', '36']",['38'],0.06,0.83,1.1
"['48', '29', '9', '38']",['36'],0.06,0.71,1.13
"['8', '29', '9', '36']",['38'],0.06,0.87,1.15
"['48', '8', '29', '39']",['38'],0.05,0.85,1.13
"['48', '8', '29', '40']",['38'],0.05,0.86,1.13
"['48', '8', '29', '9']",['38'],0.05,0.87,1.15
"['40', '43', '36', '39']",['38'],0.05,0.81,1.07
"['40', '43', '38', '39']",['36'],0.05,0.72,1.15
"['47', '40', '36', '39']",['38'],0.05,0.85,1.12
"['48', '40', '36', '39']",['38'],0.07,0.82,1.09
"['8', '40', '36', '39']",['38'],0.07,0.8,1.06
"['9', '40', '36', '39']",['38'],0.05,0.79,1.05
"['47', '43', '36', '39']",['38'],0.05,0.84,1.11
"['47', '43', '38', '39']",['36'],0.05,0.71,1.13
"['48', '43', '36', '39']",['38'],0.06,0.85,1.12
"['8', '43', '36', '39']",['38'],0.05,0.86,1.13
"['48', '47', '36', '39']",['38'],0.06,0.85,1.12
"['47', '8', '36', '39']",['38'],0.06,0.85,1.13
"['47', '8', '38', '39']",['36'],0.06,0.71,1.13
"['47', '9', '36', '39']",['38'],0.05,0.83,1.1
"['47', '9', '38', '39']",['36'],0.05,0.7,1.12
"['48', '8', '36', '39']",['38'],0.08,0.85,1.12
"['48', '8', '38', '39']",['36'],0.08,0.71,1.13
"['48', '9', '36', '39']",['38'],0.06,0.82,1.09
"['8', '9', '36', '39']",['38'],0.06,0.85,1.12
"['40', '43', '36', '47']",['38'],0.05,0.82,1.08
"['40', '43', '38', '47']",['36'],0.05,0.72,1.15
"['48', '40', '43', '36']",['38'],0.07,0.8,1.06
"['48', '40', '43', '38']",['36'],0.07,0.7,1.12
"['8', '40', '43', '36']",['38'],0.06,0.82,1.08
"['8', '40', '43', '38']",['36'],0.06,0.73,1.16
"['9', '40', '43', '36']",['38'],0.05,0.83,1.1
"['9', '40', '43', '38']",['36'],0.05,0.7,1.12
"['48', '40', '36', '47']",['38'],0.06,0.81,1.07
"['8', '40', '36', '47']",['38'],0.06,0.84,1.11
"['48', '8', '40', '36']",['38'],0.08,0.83,1.09
"['48', '40', '9', '36']",['38'],0.06,0.79,1.04
"['9', '8', '40', '36']",['38'],0.06,0.81,1.07
"['48', '43', '36', '47']",['38'],0.06,0.87,1.15
"['8', '43', '36', '47']",['38'],0.06,0.87,1.15
"['8', '43', '38', '47']",['36'],0.06,0.73,1.17
"['9', '43', '36', '47']",['38'],0.06,0.86,1.13
"['9', '43', '38', '47']",['36'],0.06,0.74,1.18
"['48', '8', '43', '36']",['38'],0.07,0.89,1.17
"['48', '9', '43', '36']",['38'],0.06,0.87,1.14
"['8', '9', '43', '36']",['38'],0.06,0.9,1.19
"['8', '9', '43', '38']",['36'],0.06,0.73,1.16
"['48', '8', '36', '47']",['38'],0.07,0.87,1.15
"['48', '9', '36', '47']",['38'],0.06,0.84,1.11
"['8', '9', '36', '47']",['38'],0.06,0.84,1.11
"['48', '8', '9', '36']",['38'],0.07,0.86,1.13
"['48', '8', '40', '39']",['38'],0.06,0.83,1.09
"['48', '47', '8', '39']",['38'],0.05,0.86,1.14
"['48', '8', '9', '39']",['38'],0.05,0.86,1.14
"['48', '8', '43', '40']",['38'],0.05,0.84,1.11
"['48', '8', '40', '47']",['38'],0.05,0.84,1.11
"['48', '8', '9', '40']",['38'],0.06,0.83,1.09
"['48', '9', '43', '47']",['38'],0.05,0.83,1.1
"['48', '8', '9', '47']",['38'],0.05,0.86,1.14
"['17', '36', '14', '28']",['38'],0.06,0.85,1.13
"['38', '17', '14', '28']",['36'],0.06,0.71,1.13
"['36', '17', '3', '14']",['38'],0.05,0.86,1.14
"['17', '36', '14', '39']",['38'],0.05,0.83,1.1
"['48', '17', '36', '14']",['38'],0.06,0.85,1.13
"['17', '36', '8', '14']",['38'],0.06,0.86,1.14
"['17', '8', '14', '38']",['36'],0.06,0.71,1.13
"['9', '17', '36', '14']",['38'],0.05,0.84,1.11
"['29', '36', '14', '28']",['38'],0.05,0.83,1.1
"['38', '29', '14', '28']",['36'],0.05,0.71,1.13
"['36', '3', '14', '28']",['38'],0.06,0.86,1.13
"['48', '3', '14', '28']",['38'],0.05,0.87,1.15
"['35', '36', '14', '28']",['38'],0.06,0.87,1.15
"['35', '38', '14', '28']",['36'],0.06,0.74,1.18
"['36', '39', '14', '28']",['38'],0.06,0.82,1.08
"['38', '39', '14', '28']",['36'],0.06,0.72,1.15
"['40', '36', '14', '28']",['38'],0.06,0.84,1.11
"['36', '43', '14', '28']",['38'],0.05,0.84,1.11
"['38', '43', '14', '28']",['36'],0.05,0.71,1.14
"['47', '36', '14', '28']",['38'],0.06,0.85,1.13
"['38', '47', '14', '28']",['36'],0.06,0.7,1.12
"['48', '36', '14', '28']",['38'],0.07,0.85,1.12
"['38', '48', '14', '28']",['36'],0.07,0.71,1.12
"['8', '36', '14', '28']",['38'],0.06,0.86,1.13
"['38', '8', '14', '28']",['36'],0.06,0.7,1.12
"['9', '36', '14', '28']",['38'],0.05,0.83,1.1
"['48', '8', '14', '28']",['38'],0.05,0.82,1.09
"['48', '29', '36', '14']",['38'],0.06,0.83,1.09
"['48', '29', '14', '38']",['36'],0.06,0.74,1.17
"['8', '29', '36', '14']",['38'],0.05,0.85,1.12
"['8', '29', '14', '38']",['36'],0.05,0.7,1.12
"['36', '3', '14', '39']",['38'],0.05,0.85,1.13
"['36', '40', '3', '14']",['38'],0.05,0.85,1.12
"['36', '3', '14', '47']",['38'],0.05,0.87,1.15
"['36', '48', '3', '14']",['38'],0.06,0.86,1.14
"['36', '8', '3', '14']",['38'],0.06,0.89,1.18
"['8', '3', '14', '38']",['36'],0.06,0.72,1.15
"['36', '3', '9', '14']",['38'],0.05,0.87,1.15
"['35', '48', '36', '14']",['38'],0.05,0.83,1.1
"['35', '8', '36', '14']",['38'],0.05,0.9,1.19
"['35', '8', '14', '38']",['36'],0.05,0.73,1.16
"['48', '36', '14', '39']",['38'],0.06,0.82,1.09
"['8', '36', '14', '39']",['38'],0.06,0.84,1.1
"['8', '39', '14', '38']",['36'],0.06,0.7,1.12
"['40', '48', '36', '14']",['38'],0.06,0.82,1.08
"['40', '8', '36', '14']",['38'],0.06,0.84,1.11
"['48', '36', '43', '14']",['38'],0.05,0.84,1.11
"['8', '36', '43', '14']",['38'],0.05,0.86,1.14
"['8', '43', '14', '38']",['36'],0.05,0.73,1.16
"['48', '36', '14', '47']",['38'],0.06,0.85,1.12
"['8', '36', '14', '47']",['38'],0.05,0.87,1.15
"['48', '8', '36', '14']",['38'],0.06,0.85,1.13
"['48', '36', '9', '14']",['38'],0.05,0.82,1.09
"['9', '8', '36', '14']",['38'],0.05,0.88,1.16
"['48', '8', '40', '14']",['38'],0.05,0.83,1.09
"['17', '29', '36', '28']",['38'],0.06,0.82,1.09
"['17', '29', '38', '28']",['36'],0.06,0.71,1.13
"['48', '17', '29', '28']",['38'],0.05,0.89,1.18
"['17', '3', '36', '28']",['38'],0.07,0.82,1.09
"['48', '17', '3', '28']",['38'],0.06,0.87,1.15
"['35', '17', '36', '28']",['38'],0.06,0.87,1.15
"['35', '17', '38', '28']",['36'],0.06,0.72,1.14
"['17', '39', '36', '28']",['38'],0.06,0.81,1.07
"['17', '40', '36', '28']",['38'],0.06,0.82,1.08
"['17', '43', '36', '28']",['38'],0.06,0.83,1.1
"['17', '43', '38', '28']",['36'],0.06,0.7,1.12
"['47', '17', '36', '28']",['38'],0.06,0.85,1.12
"['47', '17', '38', '28']",['36'],0.06,0.71,1.13
"['48', '17', '36', '28']",['38'],0.07,0.85,1.12
"['48', '17', '38', '28']",['36'],0.07,0.72,1.14
"['17', '8', '36', '28']",['38'],0.07,0.81,1.08
"['17', '8', '38', '28']",['36'],0.07,0.7,1.12
"['17', '9', '36', '28']",['38'],0.06,0.84,1.11
"['8', '17', '39', '28']",['38'],0.05,0.84,1.1
"['48', '17', '43', '28']",['38'],0.05,0.87,1.15
"['48', '17', '47', '28']",['38'],0.05,0.87,1.15
"['48', '17', '8', '28']",['38'],0.05,0.85,1.12
"['48', '17', '9', '28']",['38'],0.05,0.86,1.14
"['17', '29', '3', '36']",['38'],0.06,0.85,1.12
"['17', '29', '36', '39']",['38'],0.05,0.83,1.1
"['17', '29', '36', '47']",['38'],0.05,0.86,1.14
"['17', '29', '38', '47']",['36'],0.05,0.71,1.13
"['48', '17', '29', '36']",['38'],0.06,0.88,1.16
"['17', '29', '8', '36']",['38'],0.06,0.83,1.1
"['17', '29', '9', '36']",['38'],0.06,0.85,1.12
"['35', '17', '3', '36']",['38'],0.05,0.88,1.16
"['35', '17', '3', '38']",['36'],0.05,0.7,1.12
"['17', '3', '36', '39']",['38'],0.06,0.85,1.12
"['40', '17', '3', '36']",['38'],0.06,0.81,1.07
"['17', '3', '43', '36']",['38'],0.06,0.84,1.11
"['17', '3', '36', '47']",['38'],0.06,0.87,1.15
"['48', '17', '3', '36']",['38'],0.07,0.85,1.13
"['48', '17', '3', '38']",['36'],0.07,0.7,1.12
"['17', '3', '8', '36']",['38'],0.06,0.85,1.12
"['9', '17', '3', '36']",['38'],0.06,0.86,1.14
"['17', '3', '8', '40']",['38'],0.05,0.82,1.09
"['48', '17', '3', '43']",['38'],0.05,0.84,1.11
"['48', '17', '3', '47']",['38'],0.05,0.87,1.15
"['17', '3', '8', '47']",['38'],0.05,0.85,1.12
"['48', '17', '3', '8']",['38'],0.05,0.85,1.13
"['35', '17', '36', '47']",['38'],0.05,0.86,1.13
"['35', '17', '38', '47']",['36'],0.05,0.71,1.13
"['35', '48', '17', '36']",['38'],0.06,0.85,1.13
"['35', '17', '8', '36']",['38'],0.05,0.84,1.11
"['35', '17', '8', '38']",['36'],0.05,0.7,1.12
"['17', '40', '36', '39']",['38'],0.06,0.82,1.08
"['17', '43', '36', '39']",['38'],0.05,0.83,1.1
"['17', '43', '38', '39']",['36'],0.05,0.71,1.13
"['47', '17', '36', '39']",['38'],0.06,0.85,1.12
"['47', '17', '38', '39']",['36'],0.06,0.71,1.14
"['48', '17', '36', '39']",['38'],0.07,0.82,1.09
"['48', '17', '38', '39']",['36'],0.07,0.7,1.12
"['17', '8', '36', '39']",['38'],0.07,0.83,1.1
"['17', '9', '36', '39']",['38'],0.05,0.8,1.05
"['17', '40', '43', '36']",['38'],0.06,0.84,1.11
"['17', '40', '43', '38']",['36'],0.06,0.71,1.13
"['17', '40', '36', '47']",['38'],0.05,0.82,1.09
"['48', '17', '40', '36']",['38'],0.06,0.8,1.05
"['17', '40', '8', '36']",['38'],0.06,0.8,1.06
"['17', '43', '36', '47']",['38'],0.06,0.86,1.14
"['48', '17', '43', '36']",['38'],0.06,0.87,1.15
"['8', '17', '43', '36']",['38'],0.06,0.83,1.09
"['8', '17', '43', '38']",['36'],0.06,0.72,1.14
"['17', '9', '43', '36']",['38'],0.05,0.84,1.11
"['48', '17', '36', '47']",['38'],0.07,0.85,1.13
"['48', '17', '38', '47']",['36'],0.07,0.72,1.14
"['17', '8', '36', '47']",['38'],0.07,0.86,1.13
"['17', '8', '38', '47']",['36'],0.07,0.71,1.13
"['17', '9', '36', '47']",['38'],0.06,0.83,1.1
"['48', '17', '8', '36']",['38'],0.07,0.85,1.13
"['48', '17', '8', '38']",['36'],0.07,0.71,1.13
"['48', '17', '9', '36']",['38'],0.06,0.84,1.11
"['17', '9', '8', '36']",['38'],0.06,0.86,1.14
"['17', '8', '40', '39']",['38'],0.05,0.84,1.1
"['48', '17', '8', '39']",['38'],0.05,0.84,1.11
"['48', '17', '8', '40']",['38'],0.05,0.82,1.08
"['48', '17', '8', '47']",['38'],0.05,0.86,1.14
"['48', '33', '8', '36']",['38'],0.05,0.8,1.06
"['35', '40', '36', '39']",['38'],0.05,0.8,1.05
"['35', '40', '38', '39']",['36'],0.05,0.71,1.13
"['35', '48', '36', '39']",['38'],0.05,0.81,1.07
"['35', '8', '36', '39']",['38'],0.06,0.84,1.11
"['35', '8', '38', '39']",['36'],0.06,0.71,1.14
"['35', '40', '43', '36']",['38'],0.05,0.79,1.04
"['35', '40', '43', '38']",['36'],0.05,0.75,1.2
"['35', '48', '40', '36']",['38'],0.06,0.8,1.06
"['35', '8', '40', '36']",['38'],0.06,0.79,1.05
"['35', '8', '40', '38']",['36'],0.06,0.72,1.15
"['35', '48', '43', '36']",['38'],0.05,0.79,1.04
"['35', '48', '43', '38']",['36'],0.05,0.73,1.17
"['35', '8', '43', '36']",['38'],0.05,0.86,1.14
"['35', '8', '43', '38']",['36'],0.05,0.73,1.17
"['35', '48', '36', '47']",['38'],0.06,0.84,1.11
"['35', '8', '36', '47']",['38'],0.05,0.84,1.11
"['35', '8', '38', '47']",['36'],0.05,0.72,1.15
"['35', '48', '8', '36']",['38'],0.06,0.83,1.1
"['35', '48', '8', '38']",['36'],0.06,0.71,1.14
"['35', '48', '9', '36']",['38'],0.05,0.83,1.09
"['35', '8', '9', '36']",['38'],0.05,0.84,1.11
"['35', '8', '9', '38']",['36'],0.05,0.7,1.12
"['35', '48', '8', '40']",['38'],0.05,0.83,1.1
"['48', '36', '23', '28']",['38'],0.05,0.88,1.16
"['38', '48', '23', '28']",['36'],0.05,0.7,1.12
"['36', '48', '3', '23']",['38'],0.05,0.81,1.07
"['48', '3', '23', '38']",['36'],0.05,0.73,1.16
"['36', '8', '3', '23']",['38'],0.05,0.86,1.14
"['8', '3', '23', '38']",['36'],0.05,0.77,1.23
